,id,text,clean,sent,username,chatroom,mention,ngrams,involved,back_and_forth,bigrams,discussionId
189,190,of both,url file appnew filepathdesiredcapabilities capabilitiesnew desiredcapabilities android dfcd,2016-12-01 23:53:26,stevekane,test_Typescript,0,0,1,1,"a file, a s","[32, 34]"
190,191,as you can see in my example file,try work,2016-12-01 23:53:29,stevekane,test_Typescript,0,0,1,0,,"[32, 35]"
191,192,stevekane: yeah but regardles of the types of it.. shouldn't the property itself be there?,divyatfw,2016-12-01 23:53:31,dtabuenc,test_Typescript,1,0,0,1,,"[32, 34]"
192,193,"but if you do <any, any> it should work",thank let,2016-12-01 23:53:35,stevekane,test_Typescript,0,0,1,0,,"[34, 35]"
193,194,ya you would think so :/,cool,2016-12-01 23:53:43,stevekane,test_Typescript,0,0,1,0,,"[34, 35]"
194,195,why would he getProperty 'props' does not exist on type???,divyatfw start appium server programitically manual,2016-12-01 23:53:44,dtabuenc,test_Typescript,0,0,1,1,,"[34, 36]"
195,196,ya seems odd,manually,2016-12-01 23:53:47,stevekane,test_Typescript,0,0,1,0,,[34]
196,197,the only way you get that is if React.Component is not defining a props property,,2016-12-01 23:53:56,dtabuenc,test_Typescript,0,0,1,1,,"[34, 37]"
197,198,at all,programtically work start manually,2016-12-01 23:53:57,dtabuenc,test_Typescript,0,0,1,0,,"[36, 37]"
198,199,Alrighty,thats try programitically workingme manually,2016-12-01 23:53:57,colshacol,test_Typescript,0,0,0,1,,[37]
199,200,so maybe his typings are bad,programtically two ways launch,2016-12-01 23:54:02,dtabuenc,test_Typescript,0,0,1,0,,[37]
200,201,are you using@types/react?,try dint work,2016-12-01 23:54:08,dtabuenc,test_Typescript,0,0,1,0,,[37]
201,202,So switching back fromrequire('react')toimportgot rid of that.,divyatfw purpose line,2016-12-01 23:54:11,colshacol,test_Typescript,0,0,1,1,,[37]
202,203,hah,,2016-12-01 23:54:17,stevekane,test_Typescript,0,0,0,0,,[]
203,204,Ahh... yeah that would do it,run appium server finally get error,2016-12-01 23:54:32,dtabuenc,test_Typescript,0,0,1,0,,"[37, 38]"
204,205,"Haha, apologies.",error prelaunch appium error permission start activity server process end,2016-12-01 23:54:40,colshacol,test_Typescript,0,0,1,1,on start,"[37, 39]"
205,206,so you should be doingimport * as React from 'react'correct?,guy problem try run test appium behind corporate proxy house run idea pass proxy noproxy info appium,2016-12-01 23:54:51,dtabuenc,test_Typescript,0,0,1,0,,[38]
206,207,Yes sir.,face problems use appium wdbridge,2016-12-01 23:55:05,colshacol,test_Typescript,0,0,1,0,a use,[39]
207,208,What about stateless components?,config file,2016-12-01 23:55:25,colshacol,test_Typescript,0,0,1,0,,[39]
208,209,What is the proper way to create one of these?,seleniumaddress httplocalhostwdhub specs testsprotractor reference capabilities platformname android platformversion devicename samsung browsername autowebview true change absolute path appusersomarappscwamafrontendplatformsandroidbuildoutputsapk newcommandtimeout baseurl configure onprepare wdbridge help bridge driver selenium clients see onprepare function var requirewd protractor requireprotractor wdbridge requirewdbridgeprotractor,2016-12-01 23:55:32,colshacol,test_Typescript,0,0,1,0,a me,[39]
209,210,same will work just fine,try run protractor return errro,2016-12-01 23:55:55,stevekane,test_Typescript,0,0,0,1,,"[39, 40]"
210,211,or you can declare the fn,webdrivererror context find,2016-12-01 23:55:58,stevekane,test_Typescript,0,0,1,1,,"[39, 40]"
211,212,actually I shouldn't say that,task,2016-12-01 23:56:14,stevekane,test_Typescript,0,0,1,1,,"[39, 40]"
212,213,I don't actually know,problem,2016-12-01 23:56:16,stevekane,test_Typescript,0,0,1,1,,"[39, 40]"
213,214,This is what I am sitting on... [<-CODE->],everyone try find way browse treeelements use appium webdriver navigate body element use xpath list immediate children element way browse tree,2016-12-01 23:56:18,colshacol,test_Typescript,0,0,0,0,a use,[41]
214,215,haven't tried it,guy one tel check contact sort order use appiumselenium,2016-12-01 23:56:18,stevekane,test_Typescript,0,0,1,0,a use,[40]
215,216,Holy cow. -_-,guy one tel check contact sort order use appiumselenium,2016-12-01 23:59:47,colshacol,test_Typescript,0,0,1,0,a use,[41]
216,217,For the first time in 3 days...,anyone figure scroll ios appium,2016-12-01 23:59:52,colshacol,test_Typescript,0,0,1,0,a s,[41]
217,218,I see no red in my terminal on compile.,use use touchactions longpress method yet implement,2016-12-02 00:00:03,colshacol,test_Typescript,0,0,1,0,to use,[41]
218,219,hi folks),appium movetox seem work scroll better way let know,2016-12-02 21:30:03,jacobus-brogly,test_Typescript,0,0,0,1,,"[41, 42]"
219,220,"Hi, i am looking for types for mongo-db-native",divyatfw first collect contact arraylist compare array list sort,2016-12-02 21:49:00,jacobus-brogly,test_Typescript,0,0,1,1,a are,"[41, 42]"
220,221,package mongodb,divyatfw first collect contact arraylist compare array list sort,2016-12-02 21:49:29,jacobus-brogly,test_Typescript,0,0,1,1,a are,"[41, 42]"
221,222,how can i see if my typesdefs and the lib are in sync?,divyatfw example check sortedboolean checksortingarraylist arraylistboolean issortedtrueforint issorted falsebreakreturn issorted,2016-12-02 21:50:08,jacobus-brogly,test_Typescript,0,0,1,1,,"[41, 42]"
222,223,I found a well-known bug :) [<-LINK->],divyatfw example check sortedboolean checksortingarraylist arraylistboolean issortedtrueforint issorted falsebreakreturn issorted,2016-12-02 22:15:57,pfrankov,test_Typescript,0,0,0,0,,[]
223,224,"jacobus-brogly: you can't thats the problem of community driven typedefs, if author of js lib/framework do not provide them, you can't be sure, even it they are packed together in npm",pramodnaik try,2016-12-02 22:16:12,jcimoch,test_Typescript,1,0,0,0,,[42]
224,225,jcimoch: okidoki,pramodnaik try,2016-12-02 22:20:14,jacobus-brogly,test_Typescript,1,0,0,0,,[42]
225,226,so how do i mix libraries with type decl and one without type decl,start appium server command appium command run file server something newbie appium,2016-12-02 22:20:43,jacobus-brogly,test_Typescript,0,0,1,0,"a and, and run",[42]
226,227,"will it default to ""any""",petergolf alldoes one problems find elements ios application ios driverappium version see element screen devicebut make getpagesource find,2016-12-02 22:20:54,jacobus-brogly,test_Typescript,0,0,1,0,a s,[42]
227,228,"depends on tsconfig but generaly yes, those without typeings will be any",lionelpushios youll want make request appium server easiest way webdriver client,2016-12-02 22:21:20,jcimoch,test_Typescript,0,0,1,0,,[42]
228,229,ok,trouble actually run javascript file utilize apples xcuitest framework realize need xcuitestdriver use mocha command,2016-12-02 22:21:39,jacobus-brogly,test_Typescript,0,0,1,0,file javascript,[42]
229,230,what does onSomethingChanged look like?,one tell mandatory capabilities ios run real device,2016-12-06 10:59:07,dtabuenc,test_Typescript,0,0,0,0,,[43]
230,231,it just takes the value as parameter and console.log it right now,test ios app use windows mac,2016-12-06 10:59:40,kristho91,test_Typescript,0,0,0,0,a s,[44]
231,232,At least that's what I suspect it to do,anything win ios app,2016-12-06 10:59:50,kristho91,test_Typescript,0,0,1,0,a s,[44]
232,233,expect *,exactly,2016-12-06 10:59:56,kristho91,test_Typescript,0,0,1,0,,[44]
233,234,ok.. but show me how you use it in a template,develop mac,2016-12-06 11:00:00,dtabuenc,test_Typescript,0,0,1,1,,"[43, 45]"
234,235,because it's how you use it in the template that matters,gettting test fail try launch app,2016-12-06 11:00:07,dtabuenc,test_Typescript,0,0,1,1,,"[43, 45]"
235,236,do you include the parameter in the template?,one help fix,2016-12-06 11:00:15,dtabuenc,test_Typescript,0,0,1,1,,"[43, 45]"
236,237,for example..... [<-CODE->],appium log,2016-12-06 11:01:06,dtabuenc,test_Typescript,0,0,1,1,,"[43, 45]"
237,238,"yes: on-something-changed=""vm.doSomething(value)""",appium appium rest http interface listener start,2016-12-06 11:01:18,kristho91,test_Typescript,0,0,0,1,,[45]
238,239,But it never hits the doSomething(value) function :(,sorry please find full log ignore previous one,2016-12-06 11:02:29,kristho91,test_Typescript,0,0,1,1,,[45]
239,240,You're calling it right.,appium appium rest http interface listener start,2016-12-06 11:03:10,dtabuenc,test_Typescript,0,0,1,0,,[45]
240,241,"I thought so... And it usually works that way too... But everytime I need to use it a new place, I have problems with it :(",anyone know run automation test one device one time use appium mocha,2016-12-06 11:03:56,kristho91,test_Typescript,0,0,1,1,"a use, anyone know",[45]
241,242,My guess is the expression in your template is somehow wrong,blueice try appiumtestdistribution framework,2016-12-06 11:04:33,dtabuenc,test_Typescript,0,0,1,0,,"[45, 46]"
242,243,like you are in the wrong scope or your controller as is bound to something different etc...,work fine android devices ios version trouble make work ios appium xcode,2016-12-06 11:04:44,dtabuenc,test_Typescript,0,0,1,0,a s,"[45, 47]"
243,244,"Nope, that seems fine :(",anyone else face issue,2016-12-06 11:05:52,kristho91,test_Typescript,0,0,1,1,,"[45, 46, 47]"
244,245,Try seeing if it gets called directly with no controller,hello anyone know appium support xcode,2016-12-06 11:13:41,dtabuenc,test_Typescript,0,0,1,1,anyone know,"[46, 47, 48]"
245,246,[<-CODE->],support,2016-12-06 11:13:50,dtabuenc,test_Typescript,0,0,1,1,,"[46, 47, 48]"
246,247,see if the value is output correctly,install appium,2016-12-06 11:14:02,dtabuenc,test_Typescript,0,0,1,1,,"[46, 47, 48]"
247,248,"also, no errors in the console?",like know something else market ive ask previously chat hive response,2016-12-06 11:14:47,dtabuenc,test_Typescript,0,0,1,1,,"[46, 47, 48]"
248,249,No errors :(,ratkod yes,2016-12-06 11:14:54,kristho91,test_Typescript,0,0,0,1,,"[46, 47]"
249,250,and does this.onSomethingChanged look like it's being set?,ratkod thank,2016-12-06 11:14:57,dtabuenc,test_Typescript,0,0,1,0,,"[46, 47]"
250,251,"Yes, and I have checked typos on every part I could think of",download sample code nodejs run simple test get issue days ago appiumappiumim wonder theres anything missingor wait attend issue,2016-12-06 11:15:25,kristho91,test_Typescript,0,0,1,1,"a it, a s, at it","[46, 47]"
251,252,Don't know then... you must be doing something odd,goldylucks saw log please post code,2016-12-06 11:16:26,dtabuenc,test_Typescript,0,0,1,0,,[46]
252,253,somewhere,code post issue,2016-12-06 11:16:29,dtabuenc,test_Typescript,0,0,1,0,,[46]
253,254,"Lol, yeah ;) I know :D",want copy paste,2016-12-06 11:16:39,kristho91,test_Typescript,0,0,1,1,copy paste,"[46, 48]"
254,255,The joy of being a programmer... :D,quite long,2016-12-06 11:16:59,kristho91,test_Typescript,0,0,1,1,,"[46, 48]"
255,256,"dtabuenc: Actually, are there a better type to defined the callback as instead of just Function?",android,2016-12-06 11:23:51,kristho91,test_Typescript,0,0,1,1,,"[46, 48]"
256,257,Something like this? (param: { value: string }) => ng.IPromise<any>,right,2016-12-06 11:28:19,kristho91,test_Typescript,0,0,1,1,,"[46, 48]"
257,258,kristho91: yes that's how you do it.... I have stuff like this for example [<-CODE->],mgmanikandan yes atm android,2016-12-06 16:00:33,dtabuenc,test_Typescript,1,0,0,0,a s,[46]
258,259,will this work?,goldylucks try add appactivity appwaitactivity capabilities appium clearly give try find element happen actual test run app launch correctly,2016-12-06 17:50:36,jacobus-brogly,test_Typescript,0,0,0,1,"a add, a s","[46, 48]"
259,260,npm search@types/arcgis-js-api,evaluate test solutions appium seem great things havent able figure,2016-12-06 17:50:41,jacobus-brogly,test_Typescript,0,0,1,1,a s,"[46, 48]"
260,261,i see only@typesversion 3.18 is on npm (i looked at valid install targets),app emulator script one youre develop,2016-12-06 17:54:57,jacobus-brogly,test_Typescript,0,0,1,1,,"[46, 48]"
261,262,i see the vendor also released version 4.1 some time ago on github but not updated npm,specifially try build solution test email display different email clients love automate way test apple mail ios devices,2016-12-06 17:55:28,jacobus-brogly,test_Typescript,0,0,1,1,,"[46, 48]"
262,263,can i just copy paste the t.ds file over the index file and be done with it?,,2016-12-06 17:55:44,jacobus-brogly,test_Typescript,0,0,1,0,,[48]
263,264,[<-LINK->],mbuckbee interact app app use test,2016-12-06 17:55:54,jacobus-brogly,test_Typescript,0,0,1,0,,"[48, 49]"
264,265,[<-LINK->],ratkod think thats app restriction limitation specific appium,2016-12-06 17:56:13,jacobus-brogly,test_Typescript,0,0,1,0,"a s, a specific, a ts, that think","[48, 50]"
265,266,the 2 versions,limitations come apple,2016-12-06 17:56:16,jacobus-brogly,test_Typescript,0,0,1,0,a me,"[48, 51]"
266,267,nunofreitasbotelho: Can't help you without knowing what your actual types are... judging from the error message your types aren't matching the structure of your data.,thats figure,2016-12-06 18:00:19,dtabuenc,test_Typescript,0,0,0,0,,[52]
267,268,jacobus-brogly: no I would not copy over the file into the@types/folder,either need clickswipe osx mac jailbreak try avoid,2016-12-06 18:01:12,dtabuenc,test_Typescript,0,0,1,0,,"[49, 50, 51, 52]"
268,269,just don't use the@typesfor that one if there is no npm package available for it,think cure simple apple allow interact apps,2016-12-06 18:01:22,dtabuenc,test_Typescript,0,0,1,0,a simple,"[49, 50, 51, 52]"
269,270,ok,iven click coordinate,2016-12-06 18:01:30,jacobus-brogly,test_Typescript,0,0,1,0,,"[49, 50, 51]"
270,271,just use typings command or download it manually,anything,2016-12-06 18:01:36,dtabuenc,test_Typescript,0,0,1,0,,"[49, 50, 51, 52]"
271,272,and add it to your files:[] array or your includes:[],dont know jailbraking help,2016-12-06 18:01:48,dtabuenc,test_Typescript,0,0,1,0,,"[49, 50, 51, 52]"
272,273,[<-CODE->],ratkod find couple list solutions,2016-12-07 09:57:56,con-ssc,test_Typescript,0,0,0,0,,[53]
273,274,Just for readability,jailbreak device,2016-12-07 09:59:05,con-ssc,test_Typescript,0,0,1,0,,[53]
274,275,hey all - I'm searching for some thoughts on a question I've been having regarding the consumption and publishing of third party libraries. I posted it on [<-LINK->] but I don't know if it'd get much attention as it would here. sorry for the re-post if you saw it over there,install vnc client device,2016-12-07 15:18:27,dadleyy,test_Typescript,0,0,0,0,,[54]
275,276,dadleyy: tsc --noResolveare you trying that?,user library remotely run command device,2016-12-07 15:22:07,con-ssc,test_Typescript,1,0,0,0,,"[53, 54]"
276,277,"con-ssc: use the ""-noResolve"" flag during the generation my library's "".d.ts"" file using ""-declaration"" or during the compilation of the consuming module that is importing it?",mbuckbee know number gitter apparently,2016-12-07 15:29:06,dadleyy,test_Typescript,1,0,0,0,,"[53, 54]"
277,278,2.1 is out aaaaaaaaaaand all my builds are broken,hello,2016-12-07 18:54:30,felixfbecker,test_Typescript,0,0,0,1,,"[53, 55]"
278,279,nice,best tool inspect native android,2016-12-07 18:54:44,felixfbecker,test_Typescript,0,0,1,1,in tool,"[53, 55]"
279,280,[<-ISSUE->],automator viewer appium inspector,2016-12-07 18:54:45,felixfbecker,test_Typescript,0,0,1,1,,"[53, 55]"
280,281,That is possible withtoString(),guy want know download appium dmg file please help,2016-12-07 19:02:50,felixfbecker,test_Typescript,0,0,1,1,,"[53, 55]"
281,282,dtabuenc: Did you get a chance to get the details of you ts/webpack config for non-relative module resolution?,use appium winappdriver test universal windows apps register apps build server win buildserver things get register way appium run,2016-12-08 17:32:18,karptonite,test_Typescript,0,0,0,0,"a register, a s, a use, a way",[]
282,283,Yeah we just use resolve: {modules},good morning,2016-12-08 17:34:22,dtabuenc,test_Typescript,0,0,0,1,,[55]
283,284,[<-CODE->],get error run appium xcuitest error xcodebuild fail code,2016-12-08 17:34:30,dtabuenc,test_Typescript,0,0,1,1,,[55]
284,285,baseUrl is set toapp,xcode sign webdriveragentrunner require development team select development team project sign require product type test bundle sdk ios,2016-12-08 17:34:48,dtabuenc,test_Typescript,0,0,1,1,,[55]
285,286,and [<-CODE->],already try solution,2016-12-08 17:35:04,dtabuenc,test_Typescript,0,0,1,1,,[55]
286,287,I'm not actually sure the../node_modulesis necessary,vfennerac,2016-12-08 17:35:43,dtabuenc,test_Typescript,0,0,1,0,,[55]
287,288,Thanks. I'll try something like that. So you it set in both the tsconfig and resolve.modules/,vfennerac believe help,2016-12-08 17:38:55,karptonite,test_Typescript,0,0,0,0,,[56]
288,289,karptonite: yeah you definitely need both,real devices,2016-12-08 17:59:06,dtabuenc,test_Typescript,1,0,0,0,,"[55, 56]"
289,290,"dtabuenc: Thanks again for you help. I've finally got it working, first with ts-loader, now with awesome-typescript-loader. Oddly, although awesome-typescript-loader has a special plugin for Advanced path resolution, [<-LINK->] , it worked fine without it, and using that plugin caused a crash withMaximum call stack size exceedederror.",vfennerac,2016-12-08 19:35:49,karptonite,test_Typescript,1,0,0,0,,"[55, 56]"
290,291,well with advanced path resolution plugin you wouldn't add the folder to the modules,kinda weird need team profile run browser test,2016-12-08 19:36:20,dtabuenc,test_Typescript,0,0,1,0,,"[55, 56]"
291,292,it's probably recursive due to that,thank link vid give try,2016-12-08 19:36:33,dtabuenc,test_Typescript,0,0,1,0,,"[55, 56]"
292,293,"Yeah, maybe the problem was adding it to both.",dont team give appium,2016-12-08 19:36:55,karptonite,test_Typescript,0,0,1,0,,"[55, 56]"
293,294,"I could try without adding it to modules, using their plugin, but I think I might as well leave well enough alone for now.",want automate browser test iphone,2016-12-08 19:37:27,karptonite,test_Typescript,0,0,1,0,a want,"[55, 56]"
294,295,How would I use a Proxy on a class if I’m trying to intercept a static method?,well ask apple logic idea need pay dev account develop without dev account since develop need test app test need dev account,2016-12-09 04:57:02,etsuo,test_Typescript,0,0,0,0,"a ask, a need, as well",[]
295,296,Can somebody explain to me what@means in this code [<-LINK->],string arrx zstring arr,2016-12-12 01:29:59,Gacnt,test_Typescript,0,0,0,0,,[57]
296,297,"Gacnt: yeah the @ is usually decorators, but they wouldn't typically be used like@vts.blah(1)They would typically be decorating a class, method, parameter, or something like that.",code app log successfully loop run third time get element locate page use give search parameters warn server provide stacktrace information,2016-12-12 01:34:05,dtabuenc,test_Typescript,1,0,0,0,,[57]
297,298,I guess it could be used that way if there was an objectvtsthat had a functionblah( param1:number)that returned another function that would actually be the decorator,instead show log successfully,2016-12-12 01:35:25,dtabuenc,test_Typescript,0,0,1,0,,[57]
298,299,In the code you linked.....vts.componentis a decorator provided by the vue framework,one help miss something,2016-12-12 01:59:09,dtabuenc,test_Typescript,0,0,1,0,,[57]
299,300,a decorator is just a function that gets called when your class is declared. It gets passed in information about your class and can do whatever it wants.,app successfully log get error message element locate page use give search parameters warn server provide stacktrace information,2016-12-12 01:59:36,dtabuenc,test_Typescript,0,0,1,0,error message,[57]
300,301,"In this case, it would probably register a component with the vue framework or attache extra information to the class or any number of things.",prabudakshan appium log,2016-12-12 02:00:01,dtabuenc,test_Typescript,0,0,1,0,,[57]
301,302,you can read about them here [<-LINK->],dont work appium ios real device,2016-12-12 02:00:18,dtabuenc,test_Typescript,0,0,1,0,,[57]
302,303,"Hi@all, I have a important question about the Interfacing in Typescript.Why does this example act like it does? Shouldn't test2,3 and 4 throw errors? [<-CODE->]",work,2016-12-13 15:53:26,Z3roCoder,test_Typescript,0,0,0,1,,[57]
303,304,Z3roCoder: you should wrap your code in ```,bakiko xcuielementtypeapplication full xpath,2016-12-13 15:53:53,dtabuenc,test_Typescript,1,0,0,0,,[57]
304,305,so it's readable,applicaiton window,2016-12-13 15:53:57,dtabuenc,test_Typescript,0,0,1,0,,[57]
305,306,There we go :),level,2016-12-13 15:54:15,Z3roCoder,test_Typescript,0,0,1,1,,[57]
306,307,interfaces aren't exclusive,need give exact element,2016-12-13 15:54:25,dtabuenc,test_Typescript,0,0,1,0,,[57]
307,308,they only require properties be there,mgmanikandan ios build hit enter back buttonsimilar androidkey method android,2016-12-13 15:54:32,dtabuenc,test_Typescript,0,0,1,0,a similar,[57]
308,309,it doesn't care about extra properties,,2016-12-13 15:54:42,dtabuenc,test_Typescript,0,0,1,0,,[57]
309,310,"But in case 2 and 3, it requires exactly the properties in the interface",inbuilt methods,2016-12-13 15:54:46,Z3roCoder,test_Typescript,0,0,1,1,,[57]
310,311,"b is not in the interface, and this it complains that b shouldnt be there",mgmanikandan thank try work possible use format find element xpath,2016-12-13 15:55:03,Z3roCoder,test_Typescript,0,0,1,0,,[57]
311,312,[<-LINK->],xcuielementtypenavigationbarxcuielementtypeotherxcuielementtypeother,2016-12-13 15:55:21,Z3roCoder,test_Typescript,0,0,1,0,,[57]
312,313,return{a : 3 b:3}satisfies the interface,think work,2016-12-13 15:55:24,dtabuenc,test_Typescript,0,0,1,0,,[57]
313,314,Look at my screenshot,mgmanikandan,2016-12-13 15:55:42,Z3roCoder,test_Typescript,0,0,1,0,,[57]
314,315,oh ... on object literals yeah,suggestion,2016-12-13 15:55:53,dtabuenc,test_Typescript,0,0,1,0,,[57]
315,316,you need to do any on object literals if you want it to work,,2016-12-13 15:56:24,dtabuenc,test_Typescript,0,0,1,0,,[57]
316,317,So this is expected behaviour?,,2016-12-13 15:56:24,Z3roCoder,test_Typescript,0,0,1,0,,[57]
317,318,yes,work,2016-12-13 15:56:28,dtabuenc,test_Typescript,0,0,1,0,,[57]
318,319,it's mostly designed for when you are passing object literals to function,hit enter virtual keypad,2016-12-13 15:56:38,dtabuenc,test_Typescript,0,0,1,0,,[57]
319,320,"When is, and when isn't, something a object literal in my example?",,2016-12-13 15:57:02,Z3roCoder,test_Typescript,0,0,1,0,,[57]
320,321,"Isn't <ITest>{ a: 3, b: 3 }; also a object literal?",submit,2016-12-13 15:57:34,Z3roCoder,test_Typescript,0,0,1,0,,[57]
321,322,yeah but then you are casting it specifically to an ITest,work guss,2016-12-13 15:58:18,dtabuenc,test_Typescript,0,0,1,0,,[57]
322,323,"So what's the difference then betweenreturn <ITest>{ a: 3, b: 3 };andconst c: ITest = { a: 3, b: 3 } (This complains)",hmm,2016-12-13 15:58:43,Z3roCoder,test_Typescript,0,0,1,0,,[57]
323,324,what version are you using?,let check sure,2016-12-13 15:58:46,dtabuenc,test_Typescript,0,0,1,0,,[57]
324,325,2.1.4,,2016-12-13 15:58:58,Z3roCoder,test_Typescript,0,0,1,0,,[57]
325,326,So the thinking is if you are setting extra properties you'll never be able to safely access them from the interface that you are assigning,yes,2016-12-13 16:02:49,dtabuenc,test_Typescript,0,0,1,0,,[57]
326,327,so the compiler assumes this is likely an error on your part,scrollto remove javaclient,2016-12-13 16:02:58,dtabuenc,test_Typescript,0,0,1,0,,[57]
327,328,and you have to use type assertion to get around it,jar,2016-12-13 16:03:08,dtabuenc,test_Typescript,0,0,1,0,,[57]
328,329,"Why would this not apply to test4 then? This is basically the same example as test3, only that in this case, a Promise of the type ITest is returned",,2016-12-13 16:08:43,Z3roCoder,test_Typescript,0,0,1,0,,[57]
329,330,probably an edgecase the compiler does not consider,,2016-12-13 16:09:40,dtabuenc,test_Typescript,0,0,1,0,,[57]
330,331,"Alright, i will write a issue about this then",,2016-12-13 16:09:53,Z3roCoder,test_Typescript,0,0,1,0,,[57]
331,332,Maybe then it will become clearer,otherway scroll idea,2016-12-13 16:10:01,Z3roCoder,test_Typescript,0,0,1,0,,[57]
332,333,is there any Di/ioc framework (for node.js) currenly widely accepted by typescript community? or is there some method/function in typescript so it’s not needed? couldnt really find anything except the angular one,,2016-12-13 21:24:24,scarlier,test_Typescript,0,0,0,1,,[57]
333,334,[<-LINK->],even,2016-12-13 21:25:14,dtabuenc,test_Typescript,0,0,1,0,,[57]
334,335,haven't used it but I know that some people have used that,,2016-12-13 21:25:25,dtabuenc,test_Typescript,0,0,1,0,,[57]
335,336,would think it's similar to the angular 2 one,,2016-12-13 21:25:31,dtabuenc,test_Typescript,0,0,1,0,,[57]
336,337,thanks going to check it out,fro scroll,2016-12-13 21:25:51,scarlier,test_Typescript,0,0,1,1,,"[57, 58]"
337,338,"thre are probably others, although I wouldn't classify any as having ""wide acceptance"" in the community",,2016-12-13 21:26:01,dtabuenc,test_Typescript,0,0,1,0,,[57]
338,339,angular 2 and aurelia have wide acceptance within their respective communities,,2016-12-13 21:26:27,dtabuenc,test_Typescript,0,0,1,0,,[57]
339,340,but probably very few people using them outside as standalone DI,enter,2016-12-13 21:26:45,dtabuenc,test_Typescript,0,0,1,0,,[57]
340,341,scarlier: try there's one that's SUPER heavy handed calledinversify,swipe,2016-12-13 21:27:10,varunjayaraman,test_Typescript,1,0,0,0,,"[58, 59]"
341,342,i prefer this one calledtypedithat i prefer since its API is super simple,yes,2016-12-13 21:27:26,varunjayaraman,test_Typescript,0,0,1,0,,"[58, 60]"
342,343,varunjayaraman: ty inversify looks promesing,,2016-12-13 21:28:58,scarlier,test_Typescript,1,0,0,1,,"[57, 59, 60]"
343,344,varunjayaraman: what qualifies as SUPER heavy handed,instead scroll usig swipe,2016-12-13 21:29:33,dtabuenc,test_Typescript,1,0,0,0,,"[57, 59, 60]"
344,345,?,swipe option available,2016-12-13 21:29:34,dtabuenc,test_Typescript,0,0,1,0,a on,"[57, 59, 60]"
345,346,varunjayaraman: any experience with the performance of it?,hmmm,2016-12-13 21:30:00,scarlier,test_Typescript,0,0,1,0,,"[57, 59, 60]"
346,347,dtabuenc: just felt like it was overly complicated to get it to work,know beter scroll option latest appium please suggest,2016-12-13 21:30:48,varunjayaraman,test_Typescript,1,0,0,0,latest on,"[57, 59, 60]"
347,348,scarlier: I don't think performance is going to vary much between frameworks,,2016-12-13 21:31:20,dtabuenc,test_Typescript,1,0,0,0,,"[57, 59, 60]"
348,349,scarlier: i doubt it,mgmanikandan thank work,2016-12-13 21:31:24,varunjayaraman,test_Typescript,0,0,1,0,,"[57, 59, 60]"
349,350,they all essentially register dependencies in some kind of lookup table,cool,2016-12-13 21:31:29,dtabuenc,test_Typescript,0,0,1,1,,"[57, 59, 60, 61]"
350,351,and pull from there on instantiation,xcuielementtypeotherxcuielementtypeother,2016-12-13 21:31:33,dtabuenc,test_Typescript,0,0,1,1,,"[57, 59, 60, 61]"
351,352,so performance wise they will all be similar,even work,2016-12-13 21:31:41,dtabuenc,test_Typescript,0,0,1,1,,"[57, 59, 60, 61]"
352,353,unless they are doing something really stupid,try,2016-12-13 21:31:46,dtabuenc,test_Typescript,0,0,1,1,,"[57, 59, 60, 61]"
353,354,"all i needed was something that registers, gets, and can invoke functions with injected dependencies",mobileelement abmobileelement,2016-12-13 21:32:00,varunjayaraman,test_Typescript,0,0,1,0,,"[57, 59, 60]"
354,355,ah ok,shabinmohan work little bite try,2016-12-13 21:33:14,scarlier,test_Typescript,0,0,1,0,,"[57, 59, 60]"
355,356,Does anyone have idea on why this code does not compile undernoImplicitAny?,prabudakshan sure let try one thank,2016-12-14 04:43:43,HerringtonDarkholme,test_Typescript,0,0,0,0,,[61]
356,357,[<-CODE->],,2016-12-14 04:43:56,HerringtonDarkholme,test_Typescript,0,0,1,0,,[61]
357,358,how would it know the type of s?,use deprecate java,2016-12-14 05:15:17,dtabuenc,test_Typescript,0,0,1,1,,"[60, 61]"
358,359,dtabuenc: noteStrs<T>has an index signature,use touchaction class,2016-12-14 05:17:17,HerringtonDarkholme,test_Typescript,1,0,0,0,to use,"[60, 61]"
359,360,"if I delete the first overload ofmutations, it compiles",tfcardoso swipe,2016-12-14 05:17:38,HerringtonDarkholme,test_Typescript,0,0,1,0,,"[60, 61]"
360,361,I think the type algebra might be too much for the inference engine and you just have to specify it,,2016-12-14 05:20:20,dtabuenc,test_Typescript,0,0,1,1,,"[60, 61]"
361,362,"This is a reduced example, in real world code the first argument is too complex to get manual annotation",yes presswaitactionmovetoreleaseperform,2016-12-14 05:20:57,HerringtonDarkholme,test_Typescript,0,0,1,0,,"[60, 61]"
362,363,"I guess there is some problem in overloading resolution and contextual inference, but cannot debugging further deeper.",still didnt adapt code change swipe tap zoom pinch etc,2016-12-14 05:26:55,HerringtonDarkholme,test_Typescript,0,0,1,0,,"[60, 61]"
363,364,Probably this is a related issue to [<-ISSUE->],set webdriverwait timeout give exception,2016-12-14 05:34:34,HerringtonDarkholme,test_Typescript,0,0,1,0,it t,"[60, 61]"
364,365,Yeah it looks like that would be it. It's not clear that they are fixing that anytime soon though.,,2016-12-14 06:42:34,dtabuenc,test_Typescript,0,0,1,1,,"[60, 61]"
